"PostId","PostTypeId","ParentId"
20694316,1,20694316
35477778,1,35477778
33400788,1,33400788
38987453,1,38987453
27484384,1,27484384
20744762,1,20744762
26160881,1,26160881
44970544,1,44970544
27684341,1,27684341
46734858,1,46734858
44675713,1,44675713
31058580,1,31058580
48424580,1,48424580
30103095,1,30103095
51759140,1,51759140
25450105,1,25450105
46107680,1,46107680
49222742,1,49222742
42345169,1,42345169
22970292,2,19907226
48800648,2,48783009
25558114,2,21783264
34294764,2,26161863
30316690,2,29158006
25193034,2,25192936
50490374,2,50490122
25570797,2,25570679
44173149,2,20957074
34236255,2,22401403
