"PostId","PostTypeId","ParentId"
30595837,1,30595837
24709218,1,24709218
13646965,1,13646965
36680743,1,36680743
42575632,1,42575632
24627174,1,24627174
36335771,1,36335771
24935572,1,24935572
46976515,1,46976515
35898813,1,35898813
24433983,1,24433983
43475557,1,43475557
15346254,1,15346254
22960688,1,22960688
37899214,2,37899149
31650112,2,31646062
10868129,2,2471935
45876570,2,21037008
21037079,2,21037008
25303014,2,25302743
33752153,2,33751059
31764546,2,31764389
18252328,2,18252176
35085906,2,35084673
34392931,2,34392814
25457623,2,25457555
10868126,2,5776851
34354709,2,6407324
