"PostId","PostTypeId","ParentId"
34647512,1,34647512
7982553,1,7982553
25551213,1,25551213
16617530,1,16617530
25736878,1,25736878
21026950,1,21026950
3223935,1,3223935
7796029,1,7796029
4542139,1,4542139
6601391,1,6601391
26483173,1,26483173
25338377,1,25338377
47360798,1,47360798
48490007,1,48490007
21338102,1,21338102
33632011,1,33632011
29529116,2,15601469
25541714,2,25541427
17653043,2,17652778
3654763,2,3654726
16830820,2,1370414
18071443,2,18071380
26999732,2,26999175
48423213,2,30228386
25689699,2,23630124
7041894,2,7041761
35448009,2,35447981
13457725,2,13457459
5214214,2,5214143
46663004,2,46662877
36358792,2,34277805
23131538,2,23089854
30691555,2,30691468
26967933,2,26859717
11148524,2,11145710
31472235,2,31472108
14715964,2,14653562
11968624,2,11968220
40696107,2,28742698
20103075,2,20102772
19709916,2,19709528
29241651,2,13615157
22994248,2,22994142
11294335,2,11289501
35836908,2,35836777
13377555,2,13377396
26216141,2,21096837
17745238,2,1993493
16429080,2,16425676
30071393,2,26815314
14104971,2,14104937
17963569,2,16657455
5807588,2,5807563
31663325,2,7064269
21349220,2,21338102
20102132,2,20101876
15020628,2,15012092
