"PostId","PostTypeId","ParentId"
37147406,1,37147406
39445717,1,39445717
38120989,1,38120989
23306788,1,23306788
34775255,2,34755069
43168528,2,43168448
50324648,2,50317551
25974784,2,15619075
27176605,2,27163436
26916630,2,24755679
14465655,2,9854602
33216575,2,33215702
49272842,2,49270623
20126154,2,20125389
28581530,2,13162545
12443578,2,12440277
26220944,2,26220831
47102130,2,46719799
33886860,2,21646737
37072175,2,37069096
14976941,2,6147181
31598364,2,25470755
11200036,2,11198478
15961325,2,14055788
14060774,2,4413455
44826927,2,38641280
6698096,2,6697171
