"PostId","PostTypeId","ParentId"
48652811,1,48652811
30084764,1,30084764
31230975,1,31230975
32301963,1,32301963
29491093,1,29491093
30129894,1,30129894
29595658,1,29595658
35709046,1,35709046
26593567,1,26593567
46949341,1,46949341
37832062,1,37832062
39186348,1,39186348
35585497,1,35585497
27256212,2,27195958
26692066,2,26689050
16430145,2,16429334
26586841,2,26583929
15911506,2,15908918
20861443,2,20856518
22030763,2,22030446
22492005,2,22491647
42246069,2,42245830
35523786,2,35523209
36710140,2,36709808
14738794,2,14734767
27026524,2,27025347
16430426,2,16430064
