"PostId","PostTypeId","ParentId"
51358278,1,51358278
24735447,1,24735447
30868367,1,30868367
1145889,1,1145889
17862537,1,17862537
51321456,1,51321456
16110866,1,16110866
25527512,1,25527512
42002872,1,42002872
31102302,1,31102302
43501377,1,43501377
35056311,1,35056311
29600466,1,29600466
38399270,1,38399270
51321456,1,51321456
43346959,1,43346959
21455417,1,21455417
24962828,1,24962828
49781412,1,49781412
39526195,1,39526195
41392466,1,41392466
17648966,1,17648966
22808965,1,22808965
43370187,2,39163590
42628181,2,38668797
