"PostId","PostTypeId","ParentId"
20483956,1,20483956
23215478,1,23215478
37196623,1,37196623
21483578,2,21482753
29187777,2,29187572
24148981,2,24148916
23619748,2,23619328
34355437,2,34351871
25906309,2,25906247
24227119,2,24226619
41364354,2,41364325
36250211,2,36199080
31816364,2,31815881
31649420,2,31649091
44761033,2,19592968
23318852,2,23318814
41717703,2,41716954
38696548,2,38695846
27449950,2,27426290
25842639,2,25842126
37681928,2,37681169
27211171,2,27211027
25577312,2,25574097
34309761,2,34309160
31903564,2,31903472
44761033,2,19592968
25212231,2,25212077
39705255,2,39704970
30251402,2,30251076
36552369,2,20181219
24912079,2,24911891
28672219,2,22150066
31111730,2,31111610
32408867,2,32408615
