"PostId","PostTypeId","ParentId"
11567013,1,11567013
6455690,1,6455690
29220047,1,29220047
12172445,1,12172445
1550565,1,1550565
13700442,1,13700442
12530825,1,12530825
26662188,1,26662188
16390582,1,16390582
4278474,1,4278474
12636157,2,12636100
17401911,2,17363905
18394748,2,18386749
6748990,2,6664466
20823112,2,100104
10231280,2,10229516
29103284,2,12003583
23002693,2,22985613
48068688,2,38999829
16728691,2,6469974
6795942,2,6795759
14119539,2,11017886
10432539,2,10431940
31237694,2,31232348
3851496,2,3851038
3717375,2,3717240
