"PostId","PostTypeId","ParentId"
34240523,1,34240523
33477338,1,33477338
35076058,1,35076058
41646147,1,41646147
33624624,1,33624624
34874570,1,34874570
34682883,1,34682883
37509472,1,37509472
34574377,1,34574377
34334990,1,34334990
38897706,1,38897706
38816630,1,38816630
42748247,1,42748247
34021453,1,34021453
33293453,1,33293453
36218603,1,36218603
33167833,1,33167833
34069062,1,34069062
37556212,1,37556212
34244837,1,34244837
32399809,1,32399809
40955791,1,40955791
34657427,1,34657427
31856553,1,31856553
31271267,1,31271267
35195029,1,35195029
36803383,1,36803383
40300220,1,40300220
31280930,1,31280930
37282003,1,37282003
31196178,1,31196178
34636808,1,34636808
33859875,1,33859875
32635548,1,32635548
32048894,1,32048894
46257698,1,46257698
35541770,1,35541770
31435283,1,31435283
36072258,1,36072258
33849466,1,33849466
40141926,1,40141926
39418056,1,39418056
32247403,1,32247403
32197160,1,32197160
33540307,1,33540307
33025710,1,33025710
33876122,1,33876122
44108151,1,44108151
36696875,1,36696875
36973504,1,36973504
33797731,1,33797731
38729554,1,38729554
34189637,1,34189637
32006398,1,32006398
31669100,2,29217937
48905347,2,48905202
36124275,2,29741410
42700012,2,42503379
46793771,2,46793335
31803698,2,31802780
40109103,2,36020850
37719457,2,37718237
34470025,2,34466936
47839646,2,19942229
