"PostId","PostTypeId","ParentId"
36267027,1,36267027
23974096,1,23974096
8357296,1,8357296
34643338,1,34643338
28472871,1,28472871
24240560,1,24240560
42273495,1,42273495
19642862,1,19642862
9858094,1,9858094
46130681,1,46130681
21983309,1,21983309
24524886,1,24524886
11063156,1,11063156
28307847,1,28307847
16296589,1,16296589
44427653,1,44427653
38358880,1,38358880
28031560,1,28031560
49756742,1,49756742
33544169,1,33544169
19330334,1,19330334
43027374,1,43027374
47851582,1,47851582
20586920,1,20586920
34838259,1,34838259
41288786,1,41288786
19736924,1,19736924
19840056,1,19840056
26545524,1,26545524
44864040,1,44864040
43904402,1,43904402
30513718,1,30513718
44103142,1,44103142
10399552,1,10399552
36795691,1,36795691
11252304,1,11252304
30070446,2,20407914
48655578,2,44128889
38865859,2,38865677
41357552,2,41357226
33078097,2,33076012
11313720,2,11313358
33699184,2,33699033
23189029,2,23188721
34590119,2,23202109
31654547,2,31644295
22856612,2,22855232
33078097,2,33076012
34862179,2,34836624
20229954,2,20229714
