"PostId","PostTypeId","ParentId"
15432266,1,15432266
28138950,1,28138950
27248470,1,27248470
27346124,1,27346124
46528091,1,46528091
30837332,1,30837332
27411310,1,27411310
38428351,1,38428351
16232344,2,16232270
13924835,2,13924805
13571250,2,13570811
18551672,2,18551451
20334539,2,20334494
18630310,2,18180712
17246527,2,17246502
21480829,2,21480534
26477302,2,26477245
23222601,2,11054511
11054570,2,11054511
16866162,2,16846506
21008289,2,21008229
27778941,2,27777733
19679826,2,19679676
17329002,2,17328967
