"PostId","PostTypeId","ParentId"
39415809,1,39415809
48729600,1,48729600
36112417,1,36112417
48687178,1,48687178
37019028,1,37019028
35223348,1,35223348
48617805,1,48617805
37851678,1,37851678
42220473,1,42220473
45075431,1,45075431
49190369,1,49190369
45085879,1,45085879
47640852,1,47640852
40685914,1,40685914
40760789,1,40760789
34848051,1,34848051
51713332,1,51713332
42861346,1,42861346
51530688,1,51530688
45103713,2,45085879
43732640,2,43732440
35298752,2,35296055
47118663,2,28532054
50967449,2,50966881
42091582,2,39855158
37626441,2,7655874
52119819,2,52119636
45093166,2,44978530
45610640,2,45610540
37296299,2,37295466
49456179,2,49456112
