"PostId","PostTypeId","ParentId"
47257227,1,47257227
49317580,1,49317580
21109329,2,21109328
45161724,2,45161644
22854681,2,22854642
37827442,2,37809995
39826402,2,39825942
25169721,2,18696711
10930928,2,10930762
15793723,2,15788342
34109941,2,16436533
17979871,2,17978230
10478241,2,10478149
38623118,2,38622785
39570014,2,1151987
32256032,2,32255453
49622355,2,49608302
46804835,2,46794473
1151993,2,1151987
28517025,2,28516927
36862518,2,657313
10482544,2,10482462
15227060,2,15225901
26926288,2,26926179
33422999,2,33422816
24343374,2,24342992
8257016,2,8256002
40528164,2,40528040
45769262,2,45769035
31073059,2,31069572
