"PostId","PostTypeId","ParentId"
49493290,1,49493290
45755901,1,45755901
50528395,1,50528395
40857372,1,40857372
41144205,1,41144205
40658519,1,40658519
45472546,1,45472546
40489530,1,40489530
49315607,1,49315607
40932693,2,6594244
50528646,2,50528395
51898907,2,51896750
45205999,2,45192085
47825800,2,47700349
47960772,2,47960361
42055187,2,42047898
9824347,2,9823480
47787787,2,47787587
50685405,2,50534876
50456686,2,45118691
47712329,2,47621343
45940691,2,45940180
44282558,2,44281555
43398797,2,43396478
41434687,2,41434197
47960772,2,47960361
45147343,2,45118691
44898089,2,44898020
41462173,2,41456572
46338584,2,46338171
49496032,2,49493290
44733995,2,44733741
45047912,2,45047708
45472699,2,45472546
46445110,2,46440985
41394809,2,41394459
40658963,2,40658519
41144766,2,41144205
43094021,2,43093625
44285311,2,44281505
42279603,2,42278517
45371776,2,45371045
44415312,2,44413985
46432012,2,46426258
40730385,2,40727684
