"PostId","PostTypeId","ParentId"
36209983,1,36209983
37580162,1,37580162
26585892,1,26585892
11702897,1,11702897
27114594,1,27114594
48174888,1,48174888
48255650,1,48255650
27823090,1,27823090
11702897,1,11702897
11301748,1,11301748
29177966,1,29177966
39623724,1,39623724
49009147,1,49009147
14705590,1,14705590
27151112,1,27151112
40777799,1,40777799
44463669,1,44463669
28742291,1,28742291
31134679,1,31134679
43842042,1,43842042
43650972,2,43650859
45349189,2,45274752
49009513,2,49009147
13935802,2,13882162
39630811,2,39626156
