"PostId","PostTypeId","ParentId"
25141807,1,25141807
24452264,1,24452264
50717407,1,50717407
15509551,1,15509551
16169167,2,16083037
12410822,2,12398419
35703526,2,35698990
46053079,2,84278
29541548,2,29539287
35682062,2,35681039
13999035,2,13956447
42605082,2,42595171
39779039,2,39766393
38383160,2,38377622
29954859,2,29954550
37812160,2,37808855
34821151,2,34817417
29500974,2,29497688
25042297,2,25040512
44637236,2,44636953
45089745,2,45087612
39596662,2,39595527
28331610,2,28329160
28373388,2,13725223
