"PostId","PostTypeId","ParentId"
20870075,1,20870075
23087127,1,23087127
22006654,1,22006654
39384945,1,39384945
41337903,1,41337903
36845843,1,36845843
35340373,1,35340373
39584292,1,39584292
24876559,1,24876559
36932331,2,36929061
36625328,2,36624849
21037181,2,21037135
33567915,2,33389786
33413304,2,33412024
32270128,2,32269598
39124212,2,39123159
34511078,2,34511002
28927163,2,13696166
22049960,2,21795645
23575147,2,23504708
22987736,2,22987573
10127787,2,477572
29958657,2,29958597
33341956,2,33341709
21577433,2,13945299
39941330,2,39941288
25719828,2,25719620
20491386,2,20491251
40768454,2,40768268
23420631,2,23420498
38528092,2,38526422
22953077,2,22953047
32563732,2,32563179
25166174,2,25166024
39723441,2,39721697
46286557,2,46286263
24250494,2,24249824
47809770,2,47809423
40894354,2,40892272
30971870,2,30971578
39814992,2,39814759
29374269,2,29323952
27480360,2,27479369
26752568,2,26751122
34155591,2,34155320
20696805,2,20695918
49610761,2,47977433
31999905,2,31997742
29729138,2,29728573
