"PostId","PostTypeId","ParentId"
17296191,1,17296191
32324461,2,32324087
7745745,2,7745700
7392609,2,7392175
26949917,2,26949643
7981468,2,7981428
18711039,2,18710946
2801575,2,2801490
15567560,2,15567369
47989758,2,47989691
10373316,2,10373290
3292012,2,3291951
11042623,2,11042094
5874611,2,5873945
2936884,2,2936870
37350938,2,37350634
3512570,2,3512507
7122882,2,7122850
42052140,2,42042782
15748304,2,15748209
14571041,2,14570999
20905794,2,20905679
18746281,2,18746241
43266395,2,43266041
10653711,2,10648565
37212940,2,37212852
3948312,2,3948230
33065086,2,33065006
6943522,2,6943455
41417603,2,41417352
9127100,2,9127074
