"PostId","PostTypeId","ParentId"
5587098,1,5587098
31908429,1,31908429
16107377,1,16107377
29662454,1,29662454
16112815,1,16112815
7549838,1,7549838
3961810,1,3961810
12436170,1,12436170
6032047,1,6032047
7929992,1,7929992
4777539,2,4727655
13722966,2,13651816
11615331,2,11615123
19898382,2,19897329
21567693,2,21345229
19681861,2,19680841
21335108,2,21334657
5593569,2,5593521
4635134,2,4634750
6244870,2,6228384
23287144,2,23283432
16423301,2,16423014
14217419,2,14217314
3883070,2,3882450
21436863,2,21333665
1850139,2,905353
22308070,2,10401894
