"PostId","PostTypeId","ParentId"
36223338,1,36223338
51883040,1,51883040
15455594,1,15455594
7481440,1,7481440
22989655,1,22989655
22109869,1,22109869
14763792,1,14763792
23768328,1,23768328
34112444,1,34112444
49139638,2,49107855
27728949,2,27728397
2742647,2,1906266
37598263,2,37294083
44261303,2,20244696
39711375,2,39710828
45817386,2,25420745
41607277,2,41607075
36710661,2,36703499
43360441,2,20670310
666061,2,465001
33058624,2,33057926
51896894,2,51895916
30118762,2,30105741
739361,2,311249
49427779,2,22380119
38011137,2,38010570
38443552,2,38443059
36480163,2,35947096
12419892,2,12413124
12581622,2,12581151
8829332,2,8829147
12069250,2,12068758
8325803,2,8325366
15475569,2,15475450
42391322,2,42390860
13658880,2,13658304
18299832,2,18297489
16277405,2,5132389
