"PostId","PostTypeId","ParentId"
4928228,1,4928228
7053306,1,7053306
5173567,1,5173567
23978782,1,23978782
36055425,1,36055425
13283972,1,13283972
25814910,1,25814910
36946358,1,36946358
41068658,1,41068658
149337,1,149337
9041973,1,9041973
6163465,1,6163465
3694671,1,3694671
19526245,1,19526245
8555413,2,8555376
7388572,2,7388549
1610943,2,1609559
8470716,2,8470683
44255879,2,44196825
18358616,2,18358505
9555018,2,9554987
4846900,2,4846823
39869961,2,39869890
24946418,2,24946377
40934577,2,40908962
15707401,2,15707213
