"PostId","PostTypeId","ParentId"
8335723,1,8335723
14951123,1,14951123
24792280,1,24792280
21611590,1,21611590
26795279,2,26794963
22351947,2,22351816
41610370,2,41609714
39110093,2,39109879
20236121,2,20235877
44610223,2,44609860
29203217,2,29203185
6091170,2,6091155
25507859,2,25507674
26537748,2,26537685
10659646,2,10658735
38936694,2,38936513
7373292,2,7373251
44739436,2,44739324
34808849,2,34808334
43831214,2,43831095
6581239,2,6581007
30982334,2,30981947
28801920,2,28801864
19597314,2,19597188
11517015,2,11516962
9551382,2,9551353
9445181,2,9445132
