"PostId","PostTypeId","ParentId"
44204880,1,44204880
33122235,1,33122235
30171813,2,30163517
27917079,2,27915370
39327750,2,39327409
46143594,2,46140047
28573577,2,28570561
31596817,2,31593047
34130299,2,9264062
48538264,2,48537478
44234463,2,44234365
33605888,2,33600196
34591624,2,34586373
50194194,2,50191258
47823673,2,47661671
46498586,2,46497969
43561346,2,43559996
34959937,2,34885782
50800329,2,50799764
45178598,2,45175966
44597103,2,43540243
38212717,2,38196758
43334640,2,43333717
50413091,2,50408620
48261521,2,48261423
27917094,2,27912462
